time,open,high,low,close,MA
2018-12-03,173.1,173.31,143.46,154.26,171.66666666666663
2019-01-02,150.99,168.99,149.49,168.16,172.46888888888884
2019-02-01,167.37,174.66,166.57,173.19,172.81555555555553
2019-03-01,174.41,182.83,169.3375,179.66,173.7055555555555
2019-04-01,181.42,191.32,180.77,189.54,175.15999999999997
2019-05-01,190.76,191.32,173.87,173.95,173.74888888888884
2019-06-03,173.52,189.77,169.27,186.74,173.85444444444437
2019-07-01,190.3,195.55,188.38,191.1,176.2188888888888
2019-08-01,191.51,194.98,179.2,187.47,178.2299999999999
2019-09-03,186.26,194.71,185.03,188.81,182.0688888888888
2019-10-01,189.54,197.83,181.82,197.08,185.28222222222215
2019-11-01,197.93,206.05,197.63,205.1,188.8277777777777
2019-12-02,205.11,214.56,199.23,212.61,192.48888888888882
2020-01-02,214.4,225.88,212.24,219.07,195.76999999999995
2020-02-03,220.14,237.47,198.17,205.8,199.30888888888884
2020-03-02,208.88,219.61,164.93,190.4,199.7155555555555
2020-04-01,184.81,220.04,180.86,218.91,202.80555555555551
2020-05-01,214.54,233.6,211.12,233.36,207.9044444444444
2020-06-01,232.4,251.15,231.47,247.6,214.4366666666666
2020-07-01,247.66,269.79,247.0802,265.79,222.07111111111107
2020-08-03,268.05,296.745,264.63,294.88,232.04666666666662
2020-09-01,297.6,303.5,260.11,277.84,239.2944444444444
2020-10-01,281.79,297.46,267.07,269.38,244.88444444444445
2020-11-02,271.73,300.17,266.97,299.62,255.30888888888887
2020-12-01,301.87,314.685,298.09,313.74,269.0133333333333
2021-01-04,315.11,330.32,305.18,314.56,279.6411111111111
2021-02-01,318.11,338.19,310.88,314.14,288.6166666666666
2021-03-01,319.27,324.33,297.45,319.13,296.56444444444446
2021-04-01,323.07,342.8,322.81,337.99,304.58666666666664
2021-05-03,339.23,340,316,333.93,308.92555555555555
2021-06-01,335.3,355.23,328.28,354.43,317.43555555555554
2021-07-01,354.07,368.89,352.04,364.57,328.01222222222225
2021-08-02,366.28,380.76,359.96,379.95,336.9377777777778
2021-09-01,381.04,382.778,357.1,357.96,341.8511111111111
2021-10-01,358.6,386.28,350.32,386.11,349.80111111111114
2021-11-01,386.56,408.71,384.42,393.82,358.65444444444444
2021-12-01,398.28,404.58,377.47,397.85,367.4011111111111
2022-01-03,399.05,402.28,334.15,363.05,370.18555555555554
2022-02-01,364.43,370.1,318.26,346.8,371.61555555555555
2022-03-01,345.75,371.83,317.45,362.54,372.51666666666665
2022-04-01,362.81,369.31,312.6,313.25,366.81444444444446
2022-05-02,312.83,330.29,280.21,308.28,358.8511111111111
2022-06-01,310.47,314.56,269.28,280.28,350.21999999999997
2022-07-01,278.95,316.39,276.7501,315.46,342.36999999999995
2022-08-01,313.65,334.4209,298.44,299.27,331.86444444444436
2022-09-01,296.72,311.08,267.1,267.26,317.35444444444437
2022-10-03,269.07,284.6,254.26,277.95,307.8988888888888
2022-11-01,281.495,293.47,259.08,293.36,301.961111111111
2022-12-01,293.69,296.875,259.73,266.28,291.26555555555547
2023-01-03,268.65,298.26,260.34,294.62,289.1955555555555
2023-02-01,294.41,313.68,290.05,293.56,287.5599999999999
2023-03-01,293.26,321.17,285.19,320.93,292.0766666666666
2023-04-03,318.77,322.65,309.89,322.56,292.8655555555555
